Time_to_land;Initial_time;ARP_distance;ARP_azimuth;Heading;Altitude;IAS;GS;Barometric_pressure;Wind_direction;Wind_variability;Wind_speed;Visibility;European_airlines;American_airlines;Latam_airlines;Other_airlines;Day_of_the_week;Mix_index;WTC;RWY
637;75326;67991.2114;248.9123058;238.1306878;3337.56;251;430;1014;240;0;15;10000;1;0;0;0;0;140;M;25R
813;60409;67776.30894;92.74693299;85.88256434;5722.62;301;408;1012;240;0;18;7000;1;0;0;0;0;100;M;25R
889;75235;66229.34101;6.803892912;350.1893734;4160.52;336;344;1014;240;0;15;10000;1;0;0;0;0;150;M;25R
725;61310;67969.2481;208.8120675;175.1896105;3489.96;268;382;1012;250;0;14;7000;1;0;0;0;0;100;M;25R
997;81150;67927.59484;292.8768367;273.8772939;4579.62;276;394;1015;240;0;16;10000;1;0;0;0;0;100;M;2
721;61341;67813.49642;259.7591295;210.7011103;3268.98;263;430;1012;250;0;14;7000;1;0;0;0;0;100;M;25R
783;61389;67978.26873;295.1111013;319.7355297;3421.38;251;280;1012;250;0;14;7000;1;0;0;0;0;100;M;25R
656;76759;67962.36957;45.23722621;51.78888204;2903.22;254;494;1014;230;0;16;10000;1;0;0;0;0;100;M;2
680;61511;67822.54689;189.1777245;171.4124495;3627.12;275;396;1012;250;0;14;7000;1;0;0;0;0;100;M;25R
816;74944;67900.51779;38.48902414;28.13062152;4594.86;289;474;1014;240;0;15;10000;1;0;0;0;0;150;M;25R
667;61583;67913.94425;223.2000537;178.8439055;2484.12;275;462;1012;250;0;14;7000;1;0;0;0;0;100;M;25R
654;61646;67952.72262;189.4069188;176.1583263;3482.34;268;444;1012;250;0;14;7000;1;0;0;0;0;100;M;25R
942;72918;65825.79991;10.02060969;336.1331435;3909.06;206;330;1014;260;0;11;10000;1;0;0;0;0;100;M;25R
713;61752;67872.61069;276.109858;274.4247796;2583.18;267;394;1012;250;0;14;7000;1;0;0;0;0;100;M;25R
803;82159;67942.415;65.94485368;136.21302;3985.26;229;314;1015;240;0;16;10000;1;0;0;0;0;100;M;2
834;61867;67648.89601;259.9398176;230.7333753;3009.9;248;408;1012;250;0;14;7000;1;0;0;0;0;100;M;25R
1052;79807;67813.93464;224.782021;233.6468044;5402.58;243;440;1015;240;0;11;10000;1;0;0;0;0;100;M;2
655;62274;67947.8785;223.8920085;177.0828606;2659.38;246;458;1012;250;0;14;7000;1;0;0;0;0;100;M;25R
635;62373;67953.03889;224.9327308;176.511057;2506.98;242;474;1012;250;0;14;7000;1;0;0;0;0;100;M;25R
777;62563;67696.82097;186.9401659;173.1978695;3886.2;273;442;1012;250;0;14;7000;1;0;0;0;0;100;M;25R
716;62671;67868.43986;259.705749;244.0293392;3048;253;412;1012;250;0;14;7000;1;0;0;0;0;100;M;25R
800;62726;67900.25265;208.803809;174.3341429;3611.88;261;444;1012;250;0;14;7000;1;0;0;0;0;100;M;25R
693;62707;67730.44626;275.7505678;273.5400911;3406.14;245;408;1012;250;0;14;7000;1;0;0;0;0;100;M;25R
624;62802;67735.63918;253.3143293;207.8922739;3352.8;261;392;1012;250;0;14;7000;1;0;0;0;0;100;M;25R
1223;78428;67834.5258;224.818595;199.0700219;5196.84;266;366;1014;240;0;11;10000;1;0;0;0;0;100;M;2
714;82437;67987.4032;69.14180909;135.928921;4053.84;231;318;1015;240;0;16;10000;1;0;0;0;0;100;M;2
812;62995;67938.00074;259.6104143;232.5011411;3086.1;252;414;1012;250;0;14;7000;0;0;0;1;0;100;M;25R
877;63141;67716.39658;209.3857084;172.8648543;3703.32;268;424;1013;240;0;11;8000;0;0;0;0;0;100;M;25R
631;63178;67971.53174;222.4782491;176.7573053;2880.36;256;474;1013;240;0;11;8000;1;0;0;0;0;100;M;25R
670;73592;67963.80795;302.9394955;319.191266;3604.26;250;296;1014;260;0;11;10000;1;0;0;0;0;100;M;25R
891;63313;67976.34557;259.6250796;213.0693936;2865.12;255;430;1013;240;0;11;8000;1;0;0;0;0;100;M;25R
677;63492;67823.66692;225.4913486;178.5526489;2674.62;263;462;1013;240;0;11;8000;1;0;0;0;0;100;M;25R
1305;81040;67977.72432;224.8419835;234.4896229;4907.28;262;456;1015;240;0;16;10000;1;0;0;0;0;100;M;2
1522;63616;67615.19093;31.64051621;52.5351954;4457.7;257;492;1013;240;0;11;8000;1;0;0;0;0;100;M;25R
842;81009;67561.70604;42.57530555;46.83172071;4084.32;266;494;1015;240;0;16;10000;1;0;0;0;0;100;M;2
862;63627;67887.73629;209.0617148;173.2252148;4107.18;275;430;1013;240;0;11;8000;0;0;0;0;0;100;M;25R
681;63769;67891.17918;225.6525919;177.2038814;2872.74;254;462;1013;240;0;11;8000;1;0;0;0;0;100;M;25R
1237;63918;67940.45856;259.6241341;211.6365319;3962.4;270;442;1013;240;0;11;8000;1;0;0;0;0;100;H;25R
1198;69004;64959.86741;9.944837919;336.7251575;5151.12;261;296;1013;240;0;12;10000;1;0;0;0;0;100;M;25R
1134;64290;67868.79721;276.0416239;274.5975011;3695.7;256;426;1013;240;0;11;8000;0;0;0;1;0;112.5;H;25R
964;64193;67904.71801;208.9629566;176.2376393;3421.38;267;460;1013;240;0;11;8000;1;0;0;0;0;114.2857143;M;25R
796;82035;67925.69456;66.13583318;135.7646826;3817.62;247;346;1015;240;0;16;10000;1;0;0;0;0;100;M;2
847;64271;67909.48331;259.6884617;213.9472713;3131.82;246;424;1013;240;0;11;8000;1;0;0;0;0;114.2857143;M;25R
809;64279;67985.29437;208.7292316;175.0984846;3520.44;260;378;1013;240;0;11;8000;1;0;0;0;0;113.3333333;M;25R
973;64531;67916.42949;208.9195133;147.1715318;3596.64;276;366;1013;240;0;11;8000;1;0;0;0;0;125;M;25R
1161;64587;67953.8475;208.9226973;173.2497467;3909.06;244;360;1013;240;0;11;8000;1;0;0;0;0;123.5294118;M;25R
992;65028;67856.13483;225.4570272;179.2472141;3345.18;261;414;1013;250;0;13;10000;1;0;0;0;0;128.5714286;M;25R
1175;65134;67978.69162;208.7515672;173.3685125;4015.74;278;430;1013;250;0;13;10000;1;0;0;0;0;128.5714286;M;25R
780;65145;67872.91018;259.7349791;212.3200622;3070.86;252;430;1013;250;0;13;10000;1;0;0;0;0;126.6666667;M;25R
595;65691;67748.80269;242.9940502;206.8106055;2971.8;248;430;1013;250;0;13;10000;1;0;0;0;0;136.3636364;M;25R
795;65829;67785.51485;276.0743166;274.5762723;2827.02;288;408;1013;250;0;13;10000;0;0;0;1;0;133.3333333;H;25R
612;65816;67728.4699;242.6224497;214.4792581;3429;261;428;1013;250;0;13;10000;1;0;0;0;0;136.3636364;M;25R
667;81937;67842.59909;52.94754933;48.78292691;2331.72;261;494;1015;240;0;16;10000;1;0;0;0;0;100;M;2
648;65847;67632.60518;232.6748231;216.0829892;2476.5;286;412;1013;250;0;13;10000;1;0;0;0;0;146.1538462;M;25R
726;66559;67889.2775;259.6589856;211.9908419;2552.7;262;428;1013;250;0;13;10000;1;0;0;0;0;154.5454545;M;25R
664;66720;67660.27694;259.9438455;219.6315716;2103.12;277;408;1013;240;0;12;10000;1;0;0;0;0;140;M;25R
829;66725;67927.81505;208.9915631;176.5699853;4175.76;276;414;1013;240;0;12;10000;0;0;0;0;0;136.3636364;M;25R
761;66806;67950.15908;213.9813262;154.7772039;3147.06;320;430;1013;240;0;12;10000;1;0;0;0;0;133.3333333;M;25R
1236;66935;67881.91284;94.18948213;90.45676323;5280.66;269;380;1013;240;0;12;10000;1;0;0;0;0;136.3636364;M;25R
623;66984;67313.88962;273.0937821;273.5960215;2552.7;275;275;1013;240;0;12;10000;1;0;0;0;0;136.3636364;M;25R
735;67171;67970.20816;208.6834991;176.3154202;3672.84;240;458;1013;240;0;12;10000;1;0;0;0;0;133.3333333;M;25R
582;67304;67952.83759;241.9412624;242.4801502;3512.82;263;410;1013;240;0;12;10000;1;0;0;0;0;116.6666667;M;25R
641;67314;67617.50629;247.7362936;237.6866263;2918.46;245;440;1013;240;0;12;10000;1;0;0;0;0;115.3846154;M;25R
793;67693;67901.74117;178.9997448;173.4587802;3299.46;289;456;1013;240;0;12;10000;1;0;0;0;0;114.2857143;M;25R
1091;68137;67952.88443;24.30659707;5.630986753;4442.46;301;424;1013;240;0;12;10000;1;0;0;0;0;118.1818182;M;25R
630;68093;67916.98528;182.2292379;174.7851753;2857.5;279;424;1013;240;0;12;10000;1;0;0;0;0;118.1818182;M;25R
903;68479;67837.83174;225.4920693;175.713408;2743.2;239;462;1013;240;0;12;10000;1;0;0;0;0;100;M;25R
738;68613;67785.05722;178.3943703;174.4696046;3611.88;281;430;1013;240;0;12;10000;1;0;0;0;0;100;M;25R
1156;68975;67515.9184;38.25010944;52.24472102;5021.58;245;476;1013;240;0;12;10000;1;0;0;0;0;100;M;25R
990;69033;67962.61631;225.4172692;175.3121704;3893.82;270;446;1013;240;0;12;10000;1;0;0;0;0;100;M;25R
1025;69067;67915.79127;208.917467;172.5817105;3147.06;237;366;1013;240;0;12;10000;1;0;0;0;0;100;M;25R
1263;69239;67953.04071;130.4411983;109.7613228;5006.34;240;270;1013;240;0;12;10000;1;0;0;0;0;100;M;25R
1003;69330;67930.88353;259.6181379;209.513335;3025.14;262;398;1013;240;0;12;10000;1;0;0;0;0;100;M;25R
1011;69398;67849.95201;259.7181727;211.2729164;3154.68;258;456;1013;240;0;12;10000;1;0;0;0;0;100;M;25R
1297;69572;67751.55777;92.72470509;85.91369096;5875.02;251;378;1013;240;0;12;10000;1;0;0;0;0;100;M;25R
1100;69880;67601.03243;209.3695724;173.4589165;3909.06;277;430;1013;240;0;12;10000;1;0;0;0;0;100;M;25R
773;69953;67860.65309;259.6193785;210.7694586;3048;252;440;1013;240;0;12;10000;1;0;0;0;0;100;M;25R
1346;69933;67764.8814;92.72997421;85.67375598;6004.56;248;394;1013;240;0;12;10000;1;0;0;0;0;100;M;25R
610;70051;67804.92172;273.543764;270.5123681;2667;251;410;1013;240;0;12;10000;1;0;0;0;0;100;M;25R
910;70603;67940.21732;225.4107267;178.5138567;2994.66;256;474;1014;250;0;17;10000;1;0;0;0;0;100;M;25R
784;71039;67902.99602;209.0495134;176.4660842;3939.54;262;398;1014;250;0;17;10000;1;0;0;0;0;100;M;25R
670;71290;67845.70636;275.936642;276.1433468;2705.1;253;376;1014;250;0;17;10000;0;0;0;1;0;100;M;25R
781;71400;67172.36076;130.7143616;109.8383278;4671.06;250;350;1014;250;0;17;10000;1;0;0;0;0;100;M;25R
626;71985;67917.55687;248.8594103;230.6976702;3032.76;239;430;1014;250;0;17;10000;1;0;0;0;0;100;M;25R
677;72542;67871.4707;193.1074208;176.0027619;3337.56;259;478;1014;260;0;11;10000;1;0;0;0;0;100;M;25R
940;73699;67924.56975;38.50670059;20.85157139;4168.14;316;350;1014;260;0;11;10000;1;0;0;0;0;100;H;25R
553;74021;67700.6088;245.0093908;211.0963015;2301.24;252;458;1014;240;0;15;10000;1;0;0;0;0;133.3333333;M;25R
604;75419;67943.6763;223.648499;176.9580797;2766.06;254;474;1014;240;0;15;10000;1;0;0;0;0;128.5714286;M;25R
605;76464;67707.76507;238.4214238;231.7486999;2895.6;264;430;1014;230;0;16;10000;0;0;0;1;0;100;M;25R
596;77405;67871.79971;210.9259528;178.6465731;3131.82;261;478;1014;240;0;11;10000;1;0;0;0;0;100;M;25R
935;78052;67863.32911;218.2085008;212.2576313;4320.54;264;476;1014;240;0;11;10000;1;0;0;0;0;100;M;2
936;78477;67780.89032;198.8205418;175.0253806;4777.74;274;478;1014;240;0;11;10000;1;0;0;0;0;100;M;2
1233;79736;67946.80778;216.7776595;179.3057081;4069.08;308;476;1015;240;0;11;10000;1;0;0;0;0;100;M;2
643;32682;67921.61396;258.8383652;234.1750138;3040.38;253;414;1015;250;0;7;10000;1;0;0;0;1;100;M;25R
603;32678;67959.0293;243.064449;225.8511582;3116.58;273;382;1015;250;0;7;10000;1;0;0;0;1;100;M;25R
599;59849;67901.91612;242.1956672;213.3875751;2453.64;252;460;1014;260;0;6;10000;1;0;0;0;1;100;M;25R
803;72462;67664.51602;10.70414116;35.4917834;3985.26;307;302;1015;260;0;7;10000;1;0;0;0;1;100;M;25R
1041;32678;67931.12781;38.51357036;43.15816407;4602.48;249;474;1015;250;0;7;10000;1;0;0;0;1;100;M;25R
614;32676;67945.19698;271.1529862;278.0094564;2430.78;279;408;1015;250;0;7;10000;0;0;0;1;1;100;M;25R
596;32677;67731.15354;240.106673;213.1230066;2042.16;257;446;1015;250;0;7;10000;1;0;0;0;1;100;M;25R
603;57330;67856.35416;225.5076478;174.5274582;2674.62;255;474;1013;330;0;13;10000;1;0;0;0;1;100;M;25R
865;76004;67836.11995;179.0012423;173.2959656;4823.46;245;490;1015;310;30;5;10000;1;0;0;0;1;100;M;2
586;43347;67854.20213;241.6570833;197.6182683;3116.58;278;440;1013;230;0;13;10000;1;0;0;0;1;166.6666667;M;25R
635;32677;67890.277;271.4444454;272.9994732;3375.66;254;410;1015;250;0;7;10000;1;0;0;0;1;100;M;25R
744;62714;67997.72217;208.7993398;173.8434227;3665.22;251;364;1014;230;0;6;10000;1;0;0;0;1;100;M;25R
786;77631;67810.87074;236.0205036;240.0488165;5471.16;238;440;1015;320;0;9;10000;1;0;0;0;1;100;M;2
798;34055;67927.04775;10.99155324;22.42710747;4175.76;281;380;1015;250;0;7;10000;1;0;0;0;1;100;M;25R
987;61303;67835.42164;10.98679039;339.18414;4511.04;285;414;1014;230;0;6;10000;1;0;0;0;1;100;M;25R
1005;57882;67594.30129;10.41123952;237.408581;4518.66;253;268;1014;330;0;7;10000;1;0;0;0;1;100;M;25R
603;64417;67902.18476;225.2610976;179.2620899;3017.52;242;398;1014;240;0;9;10000;1;0;0;0;1;100;M;25R
900;57451;59678.49539;0.640088902;251.4988944;4251.96;210;264;1013;330;0;13;10000;1;0;0;0;1;100;M;25R
848;68706;67855.14596;10.44538539;337.5767603;4930.14;252;268;1015;220;0;8;10000;1;0;0;0;1;125;M;25R
674;32733;67931.93054;274.8795038;275.0970591;2720.34;237;410;1015;250;0;7;10000;1;0;0;0;1;100;M;25R
758;65072;67580.20654;38.29545862;45.24090829;4358.64;253;458;1014;250;0;11;10000;1;0;0;0;1;100;M;25R
785;33044;67852.99908;259.6793298;246.318997;3162.3;261;412;1015;250;0;7;10000;0;0;0;1;1;100;M;25R
910;78231;67934.8143;222.5052181;232.64232;4000.5;261;446;1015;320;0;9;10000;0;0;0;1;1;100;M;2
852;33566;58620.57585;102.0262772;77.98038531;4632.96;288;364;1015;250;0;7;10000;1;0;0;0;1;100;M;25R
1016;33631;67850.56111;38.5056463;41.32683386;4305.3;259;478;1015;250;0;7;10000;1;0;0;0;1;100;M;25R
653;33620;67667.95642;196.3773108;171.7460721;3733.8;272;396;1015;250;0;7;10000;1;0;0;0;1;100;M;25R
683;33651;67943.54944;276.1044534;266.8681792;2598.42;262;428;1015;250;0;7;10000;1;0;0;0;1;100;M;25R
746;33853;67953.06412;259.6343937;239.3876014;3383.28;240;440;1015;250;0;7;10000;1;0;0;0;1;100;M;25R
738;33896;67438.91226;199.6961998;160.5949737;3307.08;271;360;1015;250;0;7;10000;1;0;0;0;1;100;M;25R
657;66689;67740.21779;186.5916599;175.2771297;3939.54;267;430;1014;250;0;7;10000;1;0;0;0;1;100;M;25R
723;33956;67988.38144;275.9427703;274.5770476;2682.24;271;428;1015;250;0;7;10000;0;0;0;1;1;100;M;25R
708;33982;67926.69676;227.9281814;177.4852604;2560.32;246;414;1015;250;0;7;10000;1;0;0;0;1;100;M;25R
655;49328;67958.78453;259.5649621;234.5578295;3063.24;239;444;1012;240;0;20;10000;1;0;0;0;1;100;M;25R
666;63204;67955.9484;299.3877606;307.1539418;3810;251;254;1014;240;0;9;10000;1;0;0;0;1;100;M;25R
717;33995;67913.96266;276.0626315;274.5772029;2781.3;257;424;1015;250;0;7;10000;1;0;0;0;1;100;M;25R
1208;55432;67785.10894;16.60827569;41.02450744;3589.02;323;318;1013;260;0;18;10000;1;0;0;0;1;100;M;25R
955;76355;67918.46747;224.8601638;232.2646455;4899.66;256;460;1015;310;30;5;10000;1;0;0;0;1;100;M;2
629;34021;67670.57758;258.7228591;212.2086833;3604.26;268;440;1015;250;0;7;10000;1;0;0;0;1;100;M;25R
626;53672;67886.77695;271.5012206;274.0531431;2415.54;264;408;1013;250;0;21;10000;1;0;0;0;1;100;M;25R
653;75567;67748.97076;52.14025282;52.14840965;2346.96;260;462;1015;360;0;1;10000;1;0;0;0;1;100;M;2
600;56957;67844.71588;238.8561412;238.1464936;2705.1;264;446;1013;330;0;13;10000;1;0;0;0;1;100;M;25R
964;78484;67708.47782;202.0634067;175.1596699;4914.9;253;478;1015;320;0;9;10000;1;0;0;0;1;100;M;2
991;34246;67390.70225;10.35466572;303.3986488;4236.72;231;264;1014;260;0;4;10000;1;0;0;0;1;100;M;25R
872;46635;67413.85834;359.5412312;312.7969664;4488.18;254;268;1013;230;0;15;10000;1;0;0;0;1;100;M;25R
1062;57642;67391.19549;10.4518069;234.0844823;4587.24;228;360;1014;330;0;7;10000;1;0;0;0;1;100;M;25R
869;69503;67767.5808;350.4355795;340.3583778;3756.66;254;264;1015;220;0;8;10000;1;0;0;0;1;100;M;25R
577;34392;67777.36099;222.4139585;178.5165872;3032.76;270;446;1014;260;0;4;10000;1;0;0;0;1;100;M;25R
810;54711;67906.35632;276.0019047;274.699176;2910.84;248;408;1013;260;0;18;10000;1;0;0;0;1;100;M;25R
1195;79845;67975.93493;215.6531771;177.9437886;5082.54;280;492;1014;320;0;8;10000;1;0;0;0;1;100;M;2
797;34371;67720.83308;259.9400683;213.1736657;3116.58;254;430;1014;260;0;4;10000;1;0;0;0;1;100;M;25R
781;58582;67994.5872;208.7853599;173.1428333;3756.66;277;408;1014;330;0;7;10000;1;0;0;0;1;100;M;25R
831;80200;67987.9024;65.01963209;135.5498087;4152.9;218;300;1014;320;0;8;10000;1;0;0;0;1;100;M;2
855;73700;67659.55767;200.3171106;176.1072691;4899.66;251;478;1015;260;0;7;10000;1;0;0;0;1;140;M;2
573;34784;67976.29923;244.6752355;235.7118707;3025.14;272;412;1014;260;0;4;10000;1;0;0;0;1;100;M;25R
861;69206;67991.26706;13.05146766;32.80151238;4732.02;255;408;1015;220;0;8;10000;1;0;0;0;1;100;M;25R
615;63123;67823.15065;272.4938223;267.0152604;2727.96;248;410;1014;240;0;9;10000;1;0;0;0;1;100;M;25R
945;35374;67948.29123;38.52459071;53.28023872;4594.86;258;462;1014;260;0;4;10000;1;0;0;0;1;100;M;25R
607;56517;67905.51495;270.1443449;276.6122533;3307.08;258;410;1013;330;0;13;10000;1;0;0;0;1;100;M;25R
582;35658;67919.8009;217.6725112;177.7248813;3078.48;239;474;1014;260;0;4;10000;1;0;0;0;1;100;M;25R
783;55835;67958.38319;208.8221369;173.1957249;4114.8;319;444;1013;330;0;13;10000;1;0;0;0;1;100;M;25R
598;36042;67889.68839;209.0145568;173.7540761;3634.74;251;392;1014;320;45;3;10000;1;0;0;0;1;100;M;25R
571;52000;67934.40229;241.1556095;235.0784226;3253.74;250;414;1013;250;0;21;10000;1;0;0;0;1;100;M;25R
748;66985;67965.87615;130.4260813;109.4613335;4777.74;294;380;1014;250;0;7;10000;1;0;0;0;1;166.6666667;M;25R
588;78054;67767.08759;18.09951487;351.6164018;3108.96;254;286;1015;320;0;9;10000;1;0;0;0;1;100;M;2
587;36035;67836.76649;238.7722468;231.4350387;2758.44;252;408;1014;320;45;3;10000;0;0;0;0;1;100;M;25R
606;36139;67975.03499;276.0882922;273.9025824;2674.62;273;424;1014;320;45;3;10000;1;0;0;0;1;100;M;25R
1267;54454;67969.73679;38.56090748;43.96591063;4907.28;267;478;1013;260;0;18;10000;1;0;0;0;1;100;M;25R
967;76667;67345.96712;201.4206986;175.9798013;4716.78;262;462;1015;310;30;5;10000;1;0;0;0;1;100;M;2
582;36302;67982.41912;216.2280417;178.6386523;2842.26;258;462;1014;320;45;3;10000;1;0;0;0;1;100;M;25R
569;36543;67958.68738;250.026953;239.9421844;2926.08;250;426;1014;320;45;3;10000;1;0;0;0;1;100;M;25R
1102;54109;67887.27879;259.6688062;233.2817012;3695.7;267;442;1013;260;0;18;10000;1;0;0;0;1;100;M;25R
904;37008;67498.08196;38.22889452;27.95500956;5006.34;240;446;1014;320;45;3;10000;1;0;0;0;1;100;M;25R
649;55906;67964.45664;259.5576756;235.1747194;3055.62;238;440;1013;330;0;13;10000;1;0;0;0;1;100;M;25R
1188;79704;67800.89881;178.9584861;176.4583534;5143.5;248;428;1014;320;0;8;10000;1;0;0;0;1;100;M;2
1307;71314;67981.55367;224.8514926;237.5321994;4686.3;240;446;1015;230;0;10;10000;1;0;0;0;1;100;M;2
597;37162;67914.87674;223.1159315;177.7666172;3063.24;252;460;1014;320;45;3;10000;1;0;0;0;1;100;M;25R
812;76522;67938.25818;287.5999748;271.9639085;4808.22;263;424;1015;310;30;5;10000;1;0;0;0;1;100;M;2
857;75750;67856.72466;178.9637584;173.3264756;5143.5;287;488;1015;310;30;5;10000;1;0;0;0;1;100;M;2
626;37917;67981.30186;192.9067615;174.412436;4076.7;253;462;1014;220;0;7;10000;1;0;0;0;1;100;M;25R
830;52998;67859.63317;38.522118;42.58782144;4899.66;256;472;1013;250;0;21;10000;1;0;0;0;1;100;M;25R
1022;73066;67935.38761;204.6143698;176.0414364;4960.62;268;478;1015;260;0;7;10000;1;0;0;0;1;150;M;2
615;37924;67724.36064;215.8502696;177.6162236;2895.6;269;456;1014;220;0;7;10000;0;1;0;0;1;100;M;25R
638;37973;67920.35403;259.6919196;212.8204559;3230.88;263;444;1014;220;0;7;10000;1;0;0;0;1;100;M;25R
861;67864;67917.88258;10.30011652;277.809979;4495.8;254;314;1014;250;0;7;10000;1;0;0;0;1;157.1428571;M;25R
645;38091;67966.8269;259.5711583;213.9354236;3017.52;253;446;1014;220;0;7;10000;1;0;0;0;1;100;M;25R
1188;53433;67257.08865;18.75214028;354.9209417;4754.88;247;428;1013;250;0;21;10000;1;0;0;0;1;100;M;25R
907;79327;67940.99672;221.4579626;178.9636907;5173.98;261;488;1014;320;0;8;10000;1;0;0;0;1;100;M;2
743;70001;64365.77841;107.5109948;84.94788532;5935.98;305;398;1015;220;0;8;10000;1;0;0;0;1;100;M;25R
621;38804;67872.27651;218.6353885;177.3943528;2956.56;289;488;1014;220;0;7;10000;1;0;0;0;1;100;M;25R
683;62267;67989.91051;208.7723278;159.3553663;3489.96;289;412;1014;230;0;6;10000;1;0;0;0;1;100;M;25R
858;80079;67667.81496;65.79717533;122.7389525;4823.46;263;284;1014;320;0;8;10000;1;0;0;0;1;100;M;2
594;38989;67918.98955;223.9247134;178.4216807;2712.72;274;460;1014;220;0;7;10000;1;0;0;0;1;100;M;25R
566;39209;67899.76042;225.1129325;177.0153862;2537.46;258;476;1014;220;0;7;10000;1;0;0;0;1;100;M;25R
610;39406;67603.8027;270.4098749;274.5696617;2621.28;273;410;1014;220;0;7;10000;1;0;0;0;1;100;M;25R
710;53317;67894.16645;207.9291307;176.3850525;3970.02;270;444;1013;250;0;21;10000;1;0;0;0;1;100;M;25R
996;77876;67872.68149;178.9837125;172.1672609;5143.5;291;458;1015;320;0;9;10000;1;0;0;0;1;100;M;2
690;39450;67866.27389;208.9304757;172.8524031;3528.06;270;446;1014;220;0;7;10000;1;0;0;0;1;100;M;25R
621;60091;67917.87696;259.6781981;212.4082915;3124.2;262;444;1014;260;0;6;10000;1;0;0;0;1;100;M;25R
929;74605;67985.38487;224.8610005;270.0000037;4899.66;282;478;1015;360;0;1;10000;1;0;0;0;1;100;M;2
573;40342;67906.5588;223.6534198;178.1771508;2796.54;252;396;1014;220;0;14;10000;1;0;0;0;1;140;M;25R
652;40172;67951.14726;240.7003958;241.7971251;2324.1;251;478;1014;220;0;14;10000;0;0;0;1;1;100;J;25R
639;40850;67868.95076;218.1932714;177.2873865;2743.2;266;430;1014;220;0;14;10000;1;0;0;0;1;166.6666667;M;25R
672;61809;67848.44989;259.7736305;246.9045127;3093.72;269;440;1014;230;0;6;10000;1;0;0;0;1;100;M;25R
741;70108;67932.96111;349.6548194;332.6908769;3756.66;252;266;1015;220;0;8;10000;1;0;0;0;1;100;M;25R
864;41162;67906.03909;208.8665881;171.0560076;3688.08;272;474;1014;220;0;14;10000;1;0;0;0;1;150;M;25R
674;41284;67657.93059;271.1125624;273.4509069;2019.3;253;444;1014;220;0;14;10000;0;0;0;1;1;140;H;25R
667;41677;67963.46601;225.4220915;175.9509267;2438.4;295;478;1013;220;0;14;10000;1;0;0;0;1;180;M;25R
907;41868;66000.4568;92.89063658;86.13553124;5074.92;307;414;1013;220;0;14;10000;0;0;1;0;1;180;H;25R
628;42022;67928.84299;250.4034409;241.4764472;3307.08;247;442;1013;220;0;14;10000;0;0;0;1;1;200;M;25R
704;42063;67977.43553;208.7529663;161.7129198;3223.26;276;378;1013;220;0;14;10000;1;0;0;0;1;185.7142857;M;25R
931;67592;67932.57635;38.52261733;43.90132983;5082.54;241;440;1014;250;0;7;10000;1;0;0;0;1;157.1428571;M;25R
656;43010;67792.7225;185.8474247;173.9998107;3589.02;256;444;1013;220;0;14;10000;1;0;0;0;1;150;M;25R
637;44019;67868.80091;185.8317673;172.9313243;2834.64;288;446;1013;230;0;13;10000;1;0;0;0;1;100;M;25R
860;57931;67982.72771;295.0812642;306.1915451;3398.52;247;264;1014;330;0;7;10000;1;0;0;0;1;100;M;25R
971;44796;67963.70481;38.51987988;48.02286776;4602.48;246;476;1013;230;0;13;10000;1;0;0;0;1;100;M;25R
880;44815;64991.11387;93.01049438;86.06253944;5036.82;277;350;1013;230;0;13;10000;0;0;1;0;1;100;H;25R
633;45121;67962.97711;201.1520295;173.7374818;3421.38;260;460;1013;230;0;15;10000;1;0;0;0;1;200;M;25R
692;45258;67959.89503;276.1117211;273.4317078;2651.76;266;414;1013;230;0;15;10000;1;0;0;0;1;166.6666667;M;25R
859;45663;67888.6896;92.69779484;85.77495647;5326.38;240;330;1013;230;0;15;10000;1;0;0;0;1;150;M;25R
840;78406;67682.03391;232.7770844;234.3552787;4808.22;246;440;1015;320;0;9;10000;1;0;0;0;1;100;M;2
606;45803;67840.61342;240.4274824;212.5508175;3276.6;247;446;1013;230;0;15;10000;1;0;0;0;1;100;M;25R
1041;55131;67914.36614;38.55139007;15.70454189;4594.86;300;444;1013;260;0;18;10000;1;0;0;0;1;100;M;25R
581;46370;67992.15872;243.3191214;213.1302494;3131.82;269;462;1013;230;0;15;10000;1;0;0;0;1;100;M;25R
677;47860;67657.23711;196.3615197;171.8386252;4267.2;295;478;1012;240;0;16;10000;0;0;0;0;1;100;M;25R
594;47854;67977.83438;238.4008215;233.9810392;2948.94;283;446;1012;240;0;16;10000;1;0;0;0;1;100;M;25R
673;48806;67781.40891;259.7902238;240.151255;3855.72;243;430;1012;240;0;20;10000;1;0;0;0;1;100;M;25R
743;79589;67866.67965;42.47949156;52.3108586;3444.24;243;444;1014;320;0;8;10000;1;0;0;0;1;100;M;2
